taxon_name	mG19_06-15-1	mG19_06-15-2	mG19_06-15-3	mG19_07-23-1	mG19_07-23-2	mG19_07-23-3	mG19_09-10-1	mG19_09-10-2	mG19_09-10-3	mG19_09-29-1	mG19_09-29-2	mG19_09-29-3	mG19_11-3-1	mG19_11-3-2	mG19_11-3-3	mG19_12-4-1	mG19_12-4-2	mG19_12-4-3
Eukaryota;Ascomycota;Sordariomycetes;Diaporthales;Diaporthaceae;Diaporthe;Diaporthe helianthi;	0	0.000354	0.000177	0.000329	0.000329	0.000405	0.000557	0.000658	0.000329	0	0.00043	0	0	0.000177	0.000354	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Valsa;Valsa mali;	0	0	0	0	0	0.000582	0.000708	0.001139	0	0	0.000354	0	0	0.000253	0.000506	0.000139	0.000278	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum chlorophyti;	0	0	0	0	0.000278	0.000304	0.000278	0.000278	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum gloeosporioides;	0.000354	0.000405	0.0003795	0.000304	0	0.000734	0.000759	0.001392	0.000354	0.000405	0.00043	0	0	0.000291	0.000582	0.0002405	0.000481	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum graminicola;	0	0	0	0	0	0	0.00038	0.000304	0	0	0	0	0	0.000152	0.000304	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum higginsianum;	0.000354	0.000405	0.0003795	0.000354	0.000329	0.000582	0.000531	0.001037	0.00043	0	0.000304	0.000278	0	0.000291	0.000582	0.000139	0.000278	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum incanum;	0	0.000329	0.0001645	0	0	0	0	0.000304	0	0	0	0	0	0.000152	0.000304	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum orbiculare;	0	0	0	0.000278	0	0.000354	0.000304	0.000633	0.000304	0	0.000278	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum orchidophilum;	0	0	0	0	0	0.000405	0.000354	0.000304	0	0	0.000278	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum sublineola;	0	0	0	0	0	0	0.000354	0.000278	0	0	0	0	0	0.000215	0.00043	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum tofieldiae;	0	0	0	0	0	0	0	0.000329	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Verticillium;Verticillium alfalfae;	0	0.000304	0.000152	0	0	0.000354	0.000278	0.000278	0	0	0	0	0	0.000253	0.000506	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Verticillium;Verticillium dahliae;	0	0	0	0	0	0	0	0.000278	0.000405	0.000304	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Verticillium;Verticillium longisporum;	0.000304	0.000455	0.0003795	0.000329	0.000405	0.000835	0.000607	0.000936	0	0	0	0	0	0.000215	0.00043	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps purpurea;	0.000304	0	0.000152	0.000633	0.000759	0.000481	0.000911	0.00086	0	0	0	0	0	0.0002025	0.000405	0.000152	0.000304	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium acridum;	0	0	0	0	0	0	0.000354	0.000329	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium album;	0	0.000329	0.0001645	0	0.000304	0.000481	0.000405	0.000531	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium anisopliae;	0	0	0	0	0	0	0	0.000278	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium guizhouense;	0	0	0	0	0	0	0	0.000278	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium rileyi;	0.000278	0.000278	0.000278	0	0	0.000329	0	0.000455	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Moelleriella;Moelleriella libera;	0	0.000329	0.0001645	0	0	0	0.000304	0.000658	0	0	0	0	0	0.000152	0.000304	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Pochonia;Pochonia chlamydosporia;	0	0.000354	0.000177	0.000354	0	0.000607	0.000633	0.000835	0.000455	0	0.000531	0	0	0.0005315	0.001063	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Torrubiella;Torrubiella hemipterigena;	0	0	0	0.000354	0	0.00038	0	0.001037	0	0	0	0	0	0.0001645	0.000329	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Beauveria;Beauveria bassiana;	0.000329	0	0.0001645	0.000708	0	0.000455	0.001113	0.00086	0.00086	0.001771	0.001265	0.000531	0.001396	0.001318	0.00124	0.000367	0.000734	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Cordyceps;Cordyceps brongniartii;	0	0	0	0	0	0	0.000278	0.000304	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Cordyceps;Cordyceps confragosa;	0	0.000405	0.0002025	0	0.000354	0.000633	0.000759	0.000936	0.000278	0	0.000759	0.000278	0	0.0003795	0.000759	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Cordyceps;Cordyceps militaris;	0	0	0	0	0	0.00043	0.00043	0.000557	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Isaria;Isaria fumosorosea;	0	0	0	0	0	0.000304	0.000506	0.000607	0	0.000354	0	0	0	0.00019	0.00038	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Escovopsis;Escovopsis weberi;	0	0	0	0.000278	0.000405	0.000582	0.000481	0.000405	0	0	0	0	0	0.000152	0.000304	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma atroviride;	0	0	0	0	0	0.000481	0.000658	0.001467	0.000304	0	0.000329	0	0	0.000291	0.000582	0.0004555	0.000911	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma gamsii;	0	0	0	0	0	0	0	0.000481	0	0	0	0	0	0.000152	0.000304	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma harzianum;	0	0	0	0	0	0.000304	0.000531	0.000633	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma reesei;	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma virens;	0	0	0	0	0	0.000354	0.000658	0.000987	0	0.000329	0	0	0	0.000152	0.000304	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;NA;Acremonium;Acremonium chrysogenum;	0	0	0	0.00038	0.000304	0.00038	0.000304	0.000911	0	0	0.000354	0	0	0.000215	0.00043	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;NA;Ustilaginoidea;Ustilaginoidea virens;	0.000278	0	0.000139	0.000633	0.000329	0.000405	0.000987	0.000708	0.000759	0.000734	0.001645	0	0.000305	0.0005575	0.00081	0.0002405	0.000481	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium avenaceum;	0	0	0	0	0	0.00038	0.000304	0.00086	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium fujikuroi;	0	0	0	0	0	0	0	0.000304	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium graminearum;	0	0	0	0	0	0	0	0.000278	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium langsethiae;	0	0	0	0	0	0	0.000354	0.00038	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium mangiferae;	0	0	0	0	0	0	0	0.000304	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium oxysporum;	0.000481	0.000582	0.0005315	0.001164	0.000759	0.00129	0.001746	0.002454	0.000557	0.000784	0.001088	0.000481	0.000406	0.000646	0.000886	0.0002785	0.000557	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium poae;	0	0.000405	0.0002025	0	0	0	0	0.000633	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium sp. FIESC_5;	0	0	0	0	0	0.00043	0.000354	0.00038	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium verticillioides;	0	0	0	0	0	0	0	0.000582	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Nectria haematococca;	0	0.000633	0.0003165	0.000506	0.000405	0.000455	0.000506	0.000658	0	0	0.000278	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Neonectria;Neonectria ditissima;	0	0.000405	0.0002025	0	0.000278	0.000481	0.000582	0.000961	0	0	0.000278	0	0	0.0005315	0.001063	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Drechmeria;Drechmeria coniospora;	0	0.00038	0.00019	0.000582	0.000481	0.000886	0.000987	0.001392	0.000633	0.000582	0.000405	0.00043	0.00033	0.000519	0.000708	0.0001645	0.000329	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Hirsutella;Hirsutella minnesotensis;	0	0	0	0.000531	0	0.000304	0.000936	0.00167	0.000455	0.000278	0	0	0.000406	0.0004815	0.000557	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps sinensis;	0	0	0	0.000304	0	0.000278	0.000481	0.000911	0	0	0	0	0	0.0003035	0.000607	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps unilateralis;	0	0.000304	0.000152	0	0	0.000708	0.000455	0.000759	0.000278	0	0	0	0	0.0002785	0.000557	0.0001645	0.000329	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Purpureocillium;Purpureocillium lilacinum;	0	0.000911	0.0004555	0.000683	0.000506	0.000481	0.000582	0.001392	0.00043	0	0	0.000329	0	0.00043	0.00086	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Tolypocladium;Tolypocladium inflatum;	0	0	0	0	0	0	0.00043	0	0.000506	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Tolypocladium;Tolypocladium ophioglossoides;	0	0.000278	0.000139	0	0	0.000531	0.000506	0.00081	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;Stachybotrys;Stachybotrys chartarum;	0	0	0	0	0	0.00043	0.000481	0.000886	0.000329	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Gaeumannomyces;Gaeumannomyces tritici;	0.000481	0.00043	0.0004555	0.000582	0	0.000784	0.000557	0.001113	0.000405	0	0.000329	0.000405	0	0.0003795	0.000759	0.000152	0.000304	0
Eukaryota;Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Magnaporthe;Magnaporthe oryzae;	0	0.000607	0.0003035	0.000683	0.000278	0.000658	0.001037	0.001139	0.000506	0	0.000582	0.000481	0.000381	0.000418	0.000455	0.0002025	0.000405	0
Eukaryota;Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Magnaporthiopsis;Magnaporthiopsis poae;	0.000304	0.000278	0.000291	0.00038	0	0.000506	0.000759	0.000911	0.000506	0	0	0	0	0.0002405	0.000481	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis;Ceratocystis platani;	0	0	0	0	0	0.000329	0.000481	0.00086	0	0	0	0	0	0.0002025	0.000405	0.0001645	0.000329	0
Eukaryota;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Thielaviopsis;Thielaviopsis punctulata;	0	0	0	0	0	0.000304	0.000506	0.000455	0	0	0	0	0	0.000139	0.000278	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Scedosporium;Scedosporium apiospermum;	0	0.000481	0.0002405	0	0	0.00038	0.000582	0.001063	0	0	0.000278	0	0	0.0002025	0.000405	0.000177	0.000354	0
Eukaryota;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Grosmannia;Grosmannia clavigera;	0	0.00038	0.00019	0	0	0	0.000759	0.000784	0	0	0	0	0	0.0002405	0.000481	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Ophiostoma;Ophiostoma piceae;	0	0.000278	0.000139	0.00038	0.000304	0.000481	0.000557	0.00086	0.000278	0	0	0	0	0.0002025	0.000405	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix brasiliensis;	0	0	0	0	0	0	0	0.000329	0	0	0.000329	0	0	0.000139	0.000278	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix insectorum;	0.00038	0.00043	0.000405	0.00043	0.000278	0.000683	0.00081	0.000835	0	0.000278	0.00038	0	0	0.0002655	0.000531	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix schenckii;	0	0	0	0	0	0.000304	0.000405	0.000557	0	0	0	0	0	0.000152	0.000304	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium;Chaetomium globosum;	0.00038	0.000354	0.000367	0.000405	0.000405	0.000557	0.000708	0.001392	0.000354	0	0.000506	0	0	0.0002275	0.000455	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium;Chaetomium thermophilum;	0.000329	0.000329	0.000329	0	0	0.000329	0.000886	0.001316	0.000278	0	0.00043	0	0	0.0002025	0.000405	0.0001645	0.000329	0
Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Thermothelomyces;Thermothelomyces thermophila;	0	0.00043	0.000215	0.000278	0.000354	0.000582	0.00038	0.00081	0	0.000481	0	0	0	0.000329	0.000658	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Thielavia;Thielavia terrestris;	0	0.000354	0.000177	0.000354	0	0.000557	0.000683	0.000961	0	0	0.000329	0	0	0.000177	0.000354	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Podospora;Podospora anserina;	0	0.000354	0.000177	0.000481	0.000481	0.000329	0.00043	0.000961	0.000354	0	0	0	0	0.0003415	0.000683	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Sordariales;NA;Madurella;Madurella mycetomatis;	0.00043	0	0.000215	0	0	0.00038	0.00038	0.000708	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;Neurospora;Neurospora crassa;	0	0.000304	0.000152	0	0	0	0.000405	0.000531	0	0	0	0	0	0.0002025	0.000405	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;Neurospora;Neurospora tetrasperma;	0	0	0	0	0.000278	0.000304	0.000911	0.001392	0	0	0	0	0	0.0005565	0.001113	0.0005185	0.001037	0
Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;Sordaria;Sordaria macrospora;	0	0.000405	0.0002025	0.000329	0	0.000557	0.000506	0.000911	0.00038	0	0	0.000304	0	0.000177	0.000354	0.000139	0	0.000278
Eukaryota;Ascomycota;Sordariomycetes;Togniniales;Togniniaceae;Phaeoacremonium;Phaeoacremonium minimum;	0	0	0	0	0.000304	0	0.000455	0.000734	0	0	0	0	0	0.0004805	0.000961	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;Eutypa;Eutypa lata;	0	0.000354	0.000177	0.000304	0	0.000708	0.00038	0.00086	0.000304	0	0	0	0.00033	0.00038	0.00043	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Xylariales;Microdochiaceae;Microdochium;Microdochium bolleyi;	0.000278	0.000607	0.0004425	0.000354	0	0.000784	0.000683	0.000607	0.000304	0.000329	0.000481	0	0	0.0003795	0.000759	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Xylariales;Pseudomassariaceae;Pseudomassariella;Pseudomassariella vexata;	0	0	0	0.000405	0.000455	0.000278	0.000582	0.000658	0	0	0	0	0	0.0002025	0.000405	0.000139	0.000278	0
Eukaryota;Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae;Pestalotiopsis;Pestalotiopsis fici;	0	0	0	0.000354	0.000278	0.000506	0.000633	0.00086	0.000405	0.000304	0	0	0	0.000253	0.000506	0.000139	0.000278	0
Eukaryota;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Daldinia;Daldinia sp. EC12;	0	0	0	0	0	0	0.00038	0.000658	0	0	0	0	0	0.0002785	0.000557	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Hypoxylon;Hypoxylon sp. CI-4A;	0	0.000329	0.0001645	0	0.000329	0	0.000278	0.000911	0	0	0	0	0	0.000253	0.000506	0	0	0
Eukaryota;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Rosellinia;Rosellinia necatrix;	0	0.000329	0.0001645	0.00043	0.00038	0.00043	0.000835	0.000961	0	0.000304	0	0	0.000279	0.000443	0.000607	0	0	0
Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;Protomycetaceae;Protomyces;Protomyces lactucaedebilis;	0	0	0	0.000278	0.00043	0.000835	0.000911	0.001139	0.00038	0	0.000304	0	0.000279	0.0005315	0.000784	0	0	0
Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina deformans;	0	0	0	0.00038	0.000278	0.000708	0.000911	0.000987	0.00038	0.000278	0	0.000278	0.000305	0.0001525	0	0	0	0
Eukaryota;Ascomycota;Xylonomycetes;Xylonomycetales;Xylonomycetaceae;Xylona;Xylona heveae;	0	0.000304	0.000152	0.000278	0	0.000481	0.000531	0.000759	0.00038	0	0	0	0	0.0002025	0.000405	0.000139	0.000278	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca closterium;	0	0	0	0	0	0.000405	0.001999	0.000708	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis cylindrus;	0.004225	0.014118	0.0091715	0.082353	0.007236	0.040506	0.169133	0.124681	0.070689	0.049614	0.052018	0.009639	0.077787	0.082284	0.086781	0.007312	0.011107	0.003517
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia sp. IriIs04;	0	0	0	0	0	0	0.000607	0.000278	0	0	0	0	0.000279	0.0003545	0.00043	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia multiseries;	0	0.000278	0.000139	0.000531	0	0.001088	0.003846	0.002226	0.000405	0	0	0	0.000584	0.000975	0.001366	0.000152	0.000304	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales;Gomphonemataceae;Didymosphenia;Didymosphenia geminata;	0	0	0	0	0	0.00038	0.002328	0.00081	0	0	0	0	0	0.0002275	0.000455	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Eunotiales;Eunotiaceae;Eunotia;Eunotia naegelii;	0	0	0	0	0	0.000734	0.002479	0.000911	0	0	0	0	0.000406	0.0004685	0.000531	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;NA;NA;NA;endosymbiont of Durinskia baltica;	0	0	0	0.007388	0.00038	0.000531	0.006705	0.002454	0.004124	0.003036	0.003871	0.00124	0.007921	0.00644	0.004959	0.0004935	0.000607	0.00038
Eukaryota;Bacillariophyta;Bacillariophyceae;NA;NA;NA;endosymbiont of Kryptoperidinium foliaceum;	0	0	0	0.000481	0	0	0.000961	0.000607	0.000278	0	0.000531	0	0.000762	0.0007225	0.000683	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica;	0	0	0	0	0	0.000354	0.000582	0.000354	0	0	0	0	0	0.000139	0.000278	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Fistulifera;Fistulifera solaris;	0	0	0	0	0	0.001139	0.003163	0.001164	0	0	0	0	0	0.000177	0.000354	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula ramosissima;	0	0	0	0	0	0	0.000506	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Phaeodactylaceae;Phaeodactylum;Phaeodactylum tricornutum;	0.003238	0.010879	0.0070585	0.047565	0.004453	0.036559	0.127236	0.086199	0.043972	0.031069	0.032739	0.006654	0.047068	0.0532745	0.059481	0.005237	0.007438	0.003036
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros simplex;	0	0	0	0	0	0.000734	0.003036	0.001417	0	0	0	0	0	0.000215	0.00043	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Coscinodiscaceae;Coscinodiscus;Coscinodiscus radiatus;	0	0	0	0	0	0.001898	0.008349	0.002808	0	0	0	0	0	0.0002025	0.000405	0.000177	0.000354	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;Leptocylindrus danicus;	0	0	0	0	0	0.000961	0.005541	0.001619	0	0	0	0	0	0.000177	0.000354	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira ambiqua;	0	0	0	0	0	0	0.000582	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;NA;Aulacoseiraceae;Aulacoseira;Aulacoseira granulata;	0	0	0	0	0	0	0.002657	0.000506	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Rhizosolenia;Rhizosolenia imbricata;	0	0	0	0	0	0.001214	0.005085	0.001442	0	0	0	0	0	0.0002025	0.000405	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema costatum;	0.000607	0.001898	0.0012525	0	0	0.007185	0.010677	0.010019	0	0	0	0	0	0.000936	0.001872	0.0004805	0.000961	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema marinoi;	0	0.001037	0.0005185	0	0	0.002404	0.005288	0.004048	0	0	0	0	0	0.0015685	0.003137	0.0002275	0.000455	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella cryptica;	0	0	0	0	0	0.000481	0.00086	0.000633	0	0	0	0	0	0.000253	0.000506	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella sp. L04_2;	0.000278	0.000582	0.00043	0	0	0.003491	0.007362	0.007793	0	0	0	0	0	0.002492	0.004984	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella sp. WC03_2;	0.000759	0.00167	0.0012145	0	0	0.004175	0.009513	0.011512	0	0	0	0	0	0.0023405	0.004681	0.0001645	0.000329	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Roundia;Roundia cardiophora;	0.000455	0.001037	0.000746	0	0	0.003163	0.007388	0.005262	0	0	0	0	0	0.002125	0.00425	0.0005185	0.001037	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira oceanica;	0.015028	0.06186	0.038444	0.019152	0.007312	0.294092	0.408172	0.323314	0.022214	0.011233	0.018722	0.004301	0.015639	0.1139295	0.21222	0.016142	0.025503	0.006781
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira pseudonana;	0.016926	0.101101	0.0590135	0.020215	0.007868	0.438052	0.666945	0.548918	0.023403	0.012549	0.022922	0.004048	0.018558	0.22833	0.438102	0.018659	0.03117	0.006148
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira weissflogii;	0.000329	0.001569	0.000949	0	0	0.002859	0.008906	0.006148	0	0	0	0	0	0.0022515	0.004503	0.000645	0.00129	0
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionella;Asterionella formosa;	0	0	0	0	0	0.000936	0.002834	0.001063	0	0	0	0	0	0.000152	0.000304	0	0	0
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionellopsis;Asterionellopsis glacialis;	0	0	0	0	0	0	0.001645	0.000911	0	0	0	0	0	0	0	0	0	0
