gene_id	mT06-15-1.genes	mT06-15-2.genes	mT06-15-3.genes	mT07-23-1.genes	mT07-23-2.genes	mT07-23-3.genes	mT09-29-1.genes	mT09-29-2.genes	mT09-29-3.genes	mT11-3-1.genes	mT11-3-2.genes	mT11-3-3.genes	mT12-4-1.genes	mT12-4-2.genes	mT12-4-3.genes
fig|237.436.peg.373_373	0.0	299.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1639.13	0.0	0.0	0.0	0.0
fig|237.436.peg.374_374	288.07	631.77	0.0	0.0	0.0	0.0	0.0	0.0	194.12	0.0	431.82	0.0	0.0	0.0	235.26
fig|237.436.peg.375_375	233.24	896.05	0.0	0.0	0.0	0.0	0.0	0.0	627.52	0.0	0.0	2315.39	1426.19	1218.94	0.0
fig|237.436.peg.376_376	168.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.377_377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.378_378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.379_379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.37_37	699.5	2053.09	4610.2	0.0	0.0	0.0	0.0	0.0	0.0	3848.69	0.0	3084.7	0.0	0.0	0.0
fig|237.436.peg.380_380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.381_381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.382_382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.383_383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2877.27	985.91	1425.12	0.0	0.0	0.0	386.84
fig|237.436.peg.384_384	336.61	474.32	0.0	0.0	0.0	0.0	0.0	0.0	129.74	0.0	0.0	0.0	0.0	250.39	0.0
fig|237.436.peg.385_385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	899.89	0.0
fig|237.436.peg.386_386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.387_387	105.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1136.86	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.388_388	211.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.389_389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.38_38	2207.12	1795.63	0.0	0.0	0.0	0.0	0.0	2686.48	2302.96	0.0	2988.31	2827.22	0.0	0.0	2325.97
fig|237.436.peg.390_390	810.97	1344.38	0.0	0.0	0.0	0.0	0.0	9223.33	5392.24	0.0	0.0	2678.47	0.0	0.0	0.0
fig|237.436.peg.391_391	1976.22	436.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12950.63	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.392_392	594.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.393_393	0.0	110.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.394_394	48.09	52.7	389.2	0.0	0.0	0.0	0.0	0.0	648.71	0.0	0.0	0.0	0.0	0.0	472.11
fig|237.436.peg.395_395	265.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	866.65	0.0	577.76
fig|237.436.peg.396_396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.397_397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.398_398	64.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.399_399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.39_39	3125.33	2984.35	1632.24	0.0	0.0	0.0	0.0	5136.09	1461.21	2252.89	2444.36	4496.22	332.25	0.0	883.54
fig|237.436.peg.3_3	81.18	89.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.400_400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.401_401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.402_402	42.18	46.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.92	279.17	0.0	0.0	0.0
fig|237.436.peg.403_403	134.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.404_404	198.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.405_405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.406_406	0.0	203.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.407_407	634.57	697.19	0.0	8893.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.408_408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.409_409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.40_40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	368.78
fig|237.436.peg.410_410	168.93	371.29	0.0	0.0	0.0	0.0	0.0	0.0	453.52	1398.2	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.411_411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.412_412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.413_413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.414_414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.415_415	151.55	124.54	0.0	0.0	0.0	0.0	0.0	0.0	306.8	0.0	0.0	0.0	0.0	788.68	0.0
fig|237.436.peg.416_416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.417_417	57.56	63.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2070.84	0.0	0.0	0.0	376.49
fig|237.436.peg.418_418	2450.79	2470.96	0.0	0.0	0.0	0.0	0.0	3092.72	547.53	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.419_419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1204.27	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.41_41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3018.06	0.0
fig|237.436.peg.420_420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	871.63	0.0	0.0	0.0	0.0
fig|237.436.peg.421_421	335.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.422_422	119.75	131.45	0.0	960.99	0.0	0.0	3271.16	0.0	1610.67	0.0	0.0	792.49	0.0	0.0	0.0
fig|237.436.peg.423_423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.424_424	0.0	243.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.425_425	79.94	175.34	3544.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.426_426	229.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.427_427	0.0	70.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.43
fig|237.436.peg.428_428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.429_429	0.0	0.0	0.0	1186.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.25	0.0
fig|237.436.peg.42_42	0.0	61.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.430_430	128.09	140.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1062.22	768.04	0.0	0.0	0.0	1250.01
fig|237.436.peg.431_431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.432_432	196.83	43.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.433_433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.434_434	0.0	411.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.435_435	718.94	600.15	693.9	0.0	0.0	0.0	1890.87	0.0	1201.5	285.15	1847.46	226.58	83.85	356.26	0.0
fig|237.436.peg.436_436	1054.97	3185.55	528.27	0.0	0.0	0.0	0.0	996.78	3191.16	0.0	0.0	2618.13	0.0	2069.23	1286.56
fig|237.436.peg.437_437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	672.47	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.438_438	491.79	658.87	0.0	0.0	0.0	0.0	12040.81	0.0	147.39	2273.49	1310.57	361.65	0.0	1138.52	0.0
fig|237.436.peg.439_439	4846.82	3323.39	4277.64	20860.08	0.0	0.0	10928.13	6462.82	1780.31	11809.36	21153.3	7201.22	17928.15	35681.17	23333.88
fig|237.436.peg.43_43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.440_440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.441_441	1676.81	1176.65	1624.83	2158.65	0.0	0.0	3689.03	0.0	723.3	0.0	0.0	0.0	0.0	349.6	0.0
fig|237.436.peg.442_442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.443_443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2320.82	0.0	0.0	0.0	0.0
fig|237.436.peg.444_444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.445_445	921.18	1169.5	765.05	0.0	0.0	0.0	0.0	0.0	678.6	523.45	2761.65	969.95	359.02	217.71	274.63
fig|237.436.peg.446_446	562.97	1340.61	1291.43	197.36	0.0	0.0	0.0	0.0	1256.01	815.85	2054.67	1134.0	599.61	1272.92	401.24
fig|237.436.peg.447_447	671.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.448_448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.449_449	0.0	0.0	0.0	616.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.44_44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.450_450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.451_451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.452_452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.453_453	421.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.454_454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.455_455	0.0	334.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	798.24	0.0
fig|237.436.peg.456_456	231.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.457_457	73.03	80.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	483.31	0.0	0.0	0.0
fig|237.436.peg.458_458	784.61	287.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.459_459	0.0	0.0	5747.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.45_45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.460_460	228.97	753.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.461_461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3792.88	0.0
fig|237.436.peg.462_462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.463_463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.464_464	0.0	0.0	1383.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1272.35	0.0	0.0
fig|237.436.peg.465_465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3465.18	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.466_466	226.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.467_467	0.0	230.69	0.0	0.0	0.0	0.0	0.0	0.0	3372.57	0.0	0.0	0.0	0.0	1100.86	2033.82
fig|237.436.peg.468_468	1343.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.469_469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.46_46	1076.89	2773.88	22337.21	0.0	0.0	0.0	0.0	0.0	956.42	0.0	0.0	4744.47	0.0	3792.88	0.0
fig|237.436.peg.470_470	0.0	472.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.471_471	557.84	614.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.472_472	127.57	280.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	844.24	0.0	0.0	0.0
fig|237.436.peg.473_473	221.66	121.64	0.0	0.0	0.0	0.0	0.0	0.0	2982.58	0.0	0.0	733.49	0.0	0.0	0.0
fig|237.436.peg.474_474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	366.15
fig|237.436.peg.475_475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.476_476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.477_477	107.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.478_478	0.0	223.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	656.29
fig|237.436.peg.479_479	0.0	628.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.47_47	173.64	476.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	721.36	0.0	0.0	0.0	453.01	0.0
fig|237.436.peg.480_480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.481_481	56.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296.05	185.86
fig|237.436.peg.482_482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.483_483	83.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.484_484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.485_485	0.0	1078.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.486_486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.487_487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.488_488	345.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1390.41	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.489_489	150.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.48_48	131.75	0.0	0.0	929.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	322.69	171.36	0.0
fig|237.436.peg.490_490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.491_491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.492_492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.493_493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.494_494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.495_495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.496_496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.497_497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.498_498	0.0	159.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.499_499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.49_49	222.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	581.11	0.0
fig|237.436.peg.4_4	0.0	108.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.500_500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.501_501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.502_502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.503_503	256.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.504_504	340.95	124.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.505_505	294.69	324.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7276.31	0.0	7795.46	0.0	1552.7	2839.36
fig|237.436.peg.506_506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.507_507	0.0	0.0	4373.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.508_508	694.03	765.94	0.0	0.0	0.0	0.0	0.0	0.0	2775.07	0.0	0.0	0.0	4211.67	0.0	3330.14
fig|237.436.peg.509_509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.50_50	446.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1232.95	0.0	1969.58	727.61	0.0	0.0
fig|237.436.peg.510_510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.511_511	70.56	38.65	0.0	0.0	0.0	0.0	0.0	265.98	285.71	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.512_512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2150.71	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.513_513	0.0	141.54	0.0	0.0	0.0	0.0	0.0	0.0	464.74	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.514_514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.515_515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.516_516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.517_517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.518_518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.519_519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.51_51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.520_520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.521_521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.522_522	122.09	134.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1615.94	0.0	0.0	0.0
fig|237.436.peg.523_523	483.82	424.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1515.49	0.0
fig|237.436.peg.524_524	173.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.525_525	707.64	517.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	576.92	1232.83	1151.84
fig|237.436.peg.526_526	339.72	124.29	1363.96	1818.12	0.0	0.0	3095.95	0.0	2742.4	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.527_527	0.0	0.0	0.0	2862.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.528_528	160.7	352.49	1295.52	0.0	0.0	0.0	0.0	0.0	649.49	0.0	0.0	0.0	0.0	419.09	0.0
fig|237.436.peg.529_529	0.0	137.25	2506.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1499.22	827.35	305.73	0.0	0.0
fig|237.436.peg.52_52	226.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.530_530	0.0	91.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.531_531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.532_532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.533_533	0.0	84.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.01
fig|237.436.peg.534_534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5569.66	0.0	0.0	0.0	0.0	0.0
fig|237.436.peg.535_535	918.03	507.91	0.0	0.0	0.0	0.0	0.0	0.0	1218.33	0.0	0.0	0.0	0.0	2434.61	2911.61
fig|237.436.peg.536_536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3145.11	0.0	0.0	1553.93	0.0	0.0	3031.81
fig|237.436.peg.537_537	78.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	518.43	0.0	1225.64	0.0
fig|237.436.peg.538_538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	775.11
fig|237.436.peg.539_539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
